,age,count
5244,48.666666666666664,1
7794,48.666666666666664,3
11254,48.666666666666664,2
11255,48.666666666666664,1
4168,48.666666666666664,1
4169,48.666666666666664,2
4662,48.666666666666664,3
6685,48.666666666666664,2
6686,48.666666666666664,1
1626,48.666666666666664,3
1487,48.666666666666664,3
832,48.666666666666664,3
9695,48.666666666666664,3
9938,48.666666666666664,3
9714,48.666666666666664,2
9715,48.666666666666664,1
2555,48.666666666666664,1
2556,48.666666666666664,2
3225,48.666666666666664,3
8894,48.666666666666664,3
10361,48.666666666666664,3
7038,48.666666666666664,1
7039,48.666666666666664,2
5722,48.666666666666664,2
5723,48.666666666666664,1
11366,48.666666666666664,1
11367,48.666666666666664,2
10375,48.666666666666664,2
10376,48.666666666666664,1
7960,48.666666666666664,3
1754,48.666666666666664,3
8895,48.666666666666664,3
8835,48.666666666666664,1
8836,48.666666666666664,2
6961,48.666666666666664,3
9713,48.666666666666664,3
11979,48.666666666666664,2
11980,48.666666666666664,1
6635,48.666666666666664,2
6636,48.666666666666664,1
8628,48.666666666666664,3
570,48.666666666666664,3
2426,48.666666666666664,3
2220,48.666666666666664,3
9712,48.666666666666664,3
10672,48.666666666666664,3
10360,48.666666666666664,3
1012,48.666666666666664,3
3516,48.666666666666664,1
3517,48.666666666666664,2
10719,48.666666666666664,3
11094,48.666666666666664,1
11095,48.666666666666664,2
2459,48.666666666666664,1
2460,48.666666666666664,2
8614,48.666666666666664,2
8615,48.666666666666664,1
4239,48.666666666666664,1
4240,48.666666666666664,2
11424,48.75,1
11425,48.75,3
1034,48.75,4
6699,48.75,3
6700,48.75,1
3358,48.75,4
3226,48.75,4
6639,48.75,2
6640,48.75,2
11822,48.75,2
11823,48.75,2
4400,48.75,4
10373,48.75,2
10374,48.75,2
11180,48.75,4
10675,48.75,4
8751,48.75,2
8752,48.75,2
994,48.75,4
1635,48.75,4
7693,48.8,5
7875,48.8,3
7876,48.8,2
6481,48.8,3
6482,48.8,2
10478,48.8,3
10479,48.8,2
10466,48.8,1
10467,48.8,4
10473,48.8,1
10474,48.8,4
10356,48.8,4
10357,48.8,1
7954,48.8,3
7955,48.8,2
11360,48.8,5
10668,48.8,2
10669,48.8,3
5475,48.8,1
5476,48.8,4
9885,48.8,1
9886,48.8,4
8624,48.8,5
603,48.8,5
143,48.8,4
144,48.8,1
5469,49.0,2
5470,49.0,1
8663,49.0,1
8664,49.0,2
5687,49.0,1
5688,49.0,2
833,49.0,1
834,49.0,2
10732,49.0,3
10733,49.0,1
8889,49.0,1
8890,49.0,4
3118,49.0,2
3119,49.0,1
6904,49.0,1
6905,49.0,2
2430,49.0,4
6597,49.0,5
11195,49.0,5
9705,49.0,3
9716,49.0,1
9717,49.0,4
3266,49.0,3
10470,49.0,3
12053,49.0,5
3555,49.0,3
3556,49.0,1
10354,49.0,1
10355,49.0,3
2330,49.0,3
5786,49.0,3
4241,49.0,3
11375,49.0,1
11376,49.0,2
11588,49.0,2
11589,49.0,2
5735,49.0,3
10667,49.0,3
5891,49.0,3
7765,49.0,2
7766,49.0,3
11369,49.0,2
11370,49.0,2
910,49.0,4
911,49.0,1
11808,49.0,3
7763,49.0,1
7764,49.0,2
10665,49.0,1
10666,49.0,2
8625,49.0,3
12013,49.0,2
12014,49.0,2
12055,49.0,3
1764,49.0,3
3532,49.0,1
3533,49.0,3
10364,49.0,2
10365,49.0,2
8880,49.0,1
8881,49.0,3
8761,49.0,1
8762,49.0,2
5395,49.0,3
5396,49.0,1
3359,49.0,3
3360,49.0,2
11362,49.0,1
11363,49.0,2
6694,49.0,2
6695,49.0,1
9549,49.0,2
9550,49.0,1
5389,49.0,3
10498,49.0,1
10499,49.0,4
6529,49.0,2
6530,49.0,1
10502,49.0,1
10503,49.0,4
8745,49.0,1
8746,49.0,2
2363,49.0,3
559,49.0,3
2476,49.0,2
2477,49.0,1
8886,49.2,5
5611,49.2,5
9711,49.2,5
5397,49.2,5
11818,49.2,1
11819,49.2,4
3365,49.2,2
3366,49.2,3
4477,49.2,1
4478,49.2,4
9825,49.2,2
9826,49.2,3
11086,49.2,2
11087,49.2,3
10382,49.2,1
10383,49.2,4
4166,49.2,4
4167,49.2,1
8618,49.2,2
8619,49.2,3
10657,49.25,2
10658,49.25,2
1454,49.25,2
1455,49.25,2
6990,49.25,3
6991,49.25,1
8887,49.25,3
8888,49.25,1
590,49.25,1
591,49.25,3
3200,49.25,4
5345,49.25,3
5346,49.25,1
11062,49.25,2
11063,49.25,2
12050,49.25,1
12051,49.25,3
1056,49.25,4
8882,49.25,2
8883,49.25,2
564,49.25,4
7769,49.25,1
7770,49.25,3
6388,49.25,2
6389,49.25,2
1057,49.25,4
10725,49.25,4
11422,49.25,1
11423,49.25,3
3228,49.25,3
3229,49.25,1
1671,49.333333333333336,2
1672,49.333333333333336,1
7971,49.333333333333336,2
7972,49.333333333333336,1
835,49.333333333333336,2
836,49.333333333333336,1
1580,49.333333333333336,3
4273,49.333333333333336,2
4274,49.333333333333336,1
8034,49.333333333333336,3
7803,49.333333333333336,1
7804,49.333333333333336,2
5387,49.333333333333336,2
5388,49.333333333333336,1
11186,49.333333333333336,2
11187,49.333333333333336,1
10370,49.333333333333336,3
11720,49.333333333333336,3
10475,49.333333333333336,3
16,49.333333333333336,3
11184,49.333333333333336,3
6996,49.333333333333336,3
10777,49.333333333333336,3
6841,49.333333333333336,1
6842,49.333333333333336,2
8839,49.333333333333336,3
10778,49.333333333333336,2
10779,49.333333333333336,1
141,49.333333333333336,2
142,49.333333333333336,1
6804,49.333333333333336,1
6805,49.333333333333336,2
11346,49.333333333333336,2
11347,49.333333333333336,1
11594,49.333333333333336,2
11595,49.333333333333336,1
6689,49.333333333333336,3
9558,49.333333333333336,3
8896,49.333333333333336,3
12007,49.333333333333336,1
12008,49.333333333333336,2
11806,49.333333333333336,1
11807,49.333333333333336,2
7758,49.333333333333336,3
5727,49.333333333333336,3
7830,49.333333333333336,3
10496,49.333333333333336,1
10497,49.333333333333336,2
7585,49.333333333333336,2
7586,49.333333333333336,1
7522,49.333333333333336,3
1517,49.333333333333336,3
7587,49.333333333333336,3
8747,49.333333333333336,1
8748,49.333333333333336,2
9768,49.333333333333336,3
3480,49.333333333333336,1
3481,49.333333333333336,2
1044,49.333333333333336,3
5494,49.333333333333336,2
5495,49.333333333333336,1
2233,49.333333333333336,2
2234,49.333333333333336,1
8673,49.4,1
8674,49.4,4
11190,49.4,5
11088,49.4,2
11089,49.4,3
157,49.4,5
10548,49.5,1
10549,49.5,3
3201,49.5,2
3202,49.5,2
2377,49.5,3
2378,49.5,1
5879,49.5,3
5880,49.5,1
10763,49.5,2
10764,49.5,2
10468,49.5,1
10469,49.5,3
11191,49.5,2
11192,49.5,2
5565,49.5,3
5566,49.5,1
573,49.5,3
574,49.5,1
11078,49.5,1
11079,49.5,3
7833,49.5,4
12011,49.5,3
12012,49.5,1
11606,49.5,1
11607,49.5,3
8613,49.5,4
10484,49.5,4
8967,49.5,1
8968,49.5,3
1768,49.5,3
1769,49.5,1
3350,49.5,3
3351,49.5,1
9574,49.5,3
9575,49.5,1
8616,49.5,1
8617,49.5,3
11070,49.6,1
11071,49.6,4
3132,49.6,3
3133,49.6,2
6687,49.6,4
6688,49.6,1
1627,49.6,5
10659,49.6,2
10660,49.6,3
11824,49.6,5
3538,49.6,3
3539,49.6,2
5347,49.6,5
6835,49.6,3
6836,49.6,2
12054,49.6,5
8620,49.6,3
8621,49.6,2
2396,49.6,2
2397,49.6,3
6483,49.6,3
6484,49.6,2
10655,49.666666666666664,1
10656,49.666666666666664,2
1501,49.666666666666664,3
5401,49.666666666666664,3
6634,49.666666666666664,3
8969,49.666666666666664,2
8970,49.666666666666664,1
6784,49.666666666666664,2
6785,49.666666666666664,1
1070,49.666666666666664,2
1071,49.666666666666664,1
6697,49.666666666666664,2
6698,49.666666666666664,1
1609,49.666666666666664,3
4323,49.666666666666664,2
4324,49.666666666666664,1
6630,49.666666666666664,3
2431,49.666666666666664,3
6962,49.666666666666664,3
11371,49.666666666666664,2
11372,49.666666666666664,1
8635,49.666666666666664,2
8636,49.666666666666664,1
5298,49.666666666666664,3
11072,49.666666666666664,2
11073,49.666666666666664,1
8742,49.666666666666664,3
8756,49.666666666666664,2
8757,49.666666666666664,1
4435,49.666666666666664,3
11829,49.666666666666664,3
5348,49.666666666666664,1
5349,49.666666666666664,2
9820,49.666666666666664,3
6830,49.666666666666664,1
6831,49.666666666666664,2
10485,49.666666666666664,2
10486,49.666666666666664,1
11718,49.666666666666664,1
11719,49.666666666666664,2
978,49.666666666666664,3
9551,49.666666666666664,1
9552,49.666666666666664,2
8743,49.666666666666664,3
11092,49.666666666666664,1
11093,49.666666666666664,2
8671,49.75,2
8672,49.75,2
6598,49.75,3
6599,49.75,1
3088,49.75,4
522,49.75,4
10765,49.75,1
10766,49.75,3
2390,49.75,3
2391,49.75,1
10767,49.75,1
10768,49.75,3
9706,49.75,4
11596,49.75,2
11597,49.75,2
6997,49.75,1
6998,49.75,3
10362,49.75,3
10363,49.75,1
8626,49.75,3
8627,49.75,1
7761,49.75,1
7762,49.75,3
5588,49.75,4
11592,49.75,2
11593,49.75,2
7767,49.75,1
7768,49.75,3
8622,49.75,2
8623,49.75,2
10720,49.75,1
10721,49.75,3
10366,49.75,1
10367,49.75,3
5352,49.75,3
5353,49.75,1
3203,49.8,5
6479,49.8,3
6480,49.8,2
1647,49.8,5
6451,49.8,5
11068,49.8,4
11069,49.8,1
156,49.8,5
8740,49.8,1
8741,49.8,4
1685,50.0,2
1686,50.0,1
2366,50.0,1
2367,50.0,2
10724,50.0,3
6824,50.0,2
6825,50.0,1
4511,50.0,4
4512,50.0,1
5467,50.0,1
5468,50.0,2
10727,50.0,1
10728,50.0,2
6551,50.0,3
5736,50.0,5
1516,50.0,3
5424,50.0,3
11996,50.0,1
11997,50.0,2
11998,50.0,3
11999,50.0,1
6637,50.0,2
6638,50.0,1
3278,50.0,3
3279,50.0,1
9570,50.0,2
9571,50.0,2
9566,50.0,3
9567,50.0,1
6629,50.0,3
6786,50.0,2
6787,50.0,1
565,50.0,3
11604,50.0,2
11605,50.0,3
11600,50.0,2
11601,50.0,1
12005,50.0,2
12006,50.0,1
11352,50.0,1
11353,50.0,3
9545,50.0,2
9546,50.0,1
12047,50.0,2
12048,50.0,2
6452,50.0,3
9562,50.0,3
9563,50.0,1
11987,50.0,1
11988,50.0,2
6925,50.0,4
6849,50.0,3
6850,50.0,1
5581,50.0,1
5582,50.0,2
1623,50.0,3
10487,50.0,3
2351,50.0,2
2352,50.0,1
7807,50.0,1
7808,50.0,2
4674,50.0,3
10504,50.0,2
10505,50.0,1
4686,50.0,3
4687,50.0,1
1087,50.0,3
2242,50.0,2
2243,50.0,2
7809,50.0,2
7810,50.0,1
865,50.0,5
8786,50.0,2
8787,50.0,1
7797,50.0,2
7798,50.0,1
7979,50.2,2
7980,50.2,3
8884,50.2,1
8885,50.2,4
7952,50.2,3
7953,50.2,2
9821,50.2,2
9822,50.2,3
11983,50.2,3
11984,50.2,2
11985,50.2,2
11986,50.2,3
10464,50.2,2
10465,50.2,3
10736,50.25,3
10737,50.25,1
9940,50.25,4
5532,50.25,4
3326,50.25,4
5615,50.25,4
5621,50.25,2
5622,50.25,2
5681,50.25,4
5354,50.25,3
5355,50.25,1
4349,50.25,2
4350,50.25,2
2484,50.25,2
2485,50.25,2
4469,50.333333333333336,3
1088,50.333333333333336,2
1089,50.333333333333336,1
5363,50.333333333333336,2
5364,50.333333333333336,1
4488,50.333333333333336,3
6837,50.333333333333336,1
6838,50.333333333333336,2
4317,50.333333333333336,3
9547,50.333333333333336,1
9548,50.333333333333336,2
8633,50.333333333333336,2
8634,50.333333333333336,1
3467,50.333333333333336,3
3090,50.333333333333336,2
3091,50.333333333333336,1
1483,50.333333333333336,2
1484,50.333333333333336,1
11084,50.333333333333336,1
11085,50.333333333333336,2
3415,50.333333333333336,3
582,50.333333333333336,3
7588,50.333333333333336,3
9934,50.333333333333336,1
9935,50.333333333333336,2
10762,50.333333333333336,3
9008,50.333333333333336,3
10671,50.333333333333336,3
8765,50.333333333333336,2
8766,50.333333333333336,1
935,50.333333333333336,3
3330,50.333333333333336,3
514,50.333333333333336,2
515,50.333333333333336,1
1732,50.333333333333336,2
1733,50.333333333333336,1
3369,50.4,5
6475,50.4,3
6476,50.4,2
10729,50.4,5
831,50.5,4
4172,50.5,4
329,50.5,4
11076,50.5,1
11077,50.5,3
11066,50.5,1
11067,50.5,3
5568,50.5,3
5569,50.5,1
12000,50.5,2
12001,50.5,2
4117,50.5,4
5693,50.5,3
5694,50.5,1
4688,50.5,2
4689,50.5,2
10371,50.5,3
10372,50.5,1
2437,50.5,4
931,50.6,5
983,50.6,4
984,50.6,1
1539,50.666666666666664,2
1540,50.666666666666664,1
2443,50.666666666666664,3
5691,50.666666666666664,1
5692,50.666666666666664,2
3027,50.666666666666664,1
3028,50.666666666666664,2
2422,50.666666666666664,3
12049,50.666666666666664,3
4436,50.666666666666664,3
2451,50.666666666666664,3
10368,50.666666666666664,2
10369,50.666666666666664,1
2328,50.666666666666664,3
1482,50.666666666666664,3
11598,50.666666666666664,1
11599,50.666666666666664,2
589,50.666666666666664,3
8631,50.666666666666664,2
8632,50.666666666666664,1
9554,50.666666666666664,2
9555,50.666666666666664,1
3506,50.666666666666664,1
3507,50.666666666666664,2
3206,50.666666666666664,3
8971,50.75,3
8972,50.75,1
7831,50.75,4
9565,50.75,4
9564,50.75,4
11082,50.75,3
11083,50.75,1
309,50.75,4
5425,50.75,4
7961,50.75,3
7962,50.75,1
4475,50.75,1
4476,50.75,3
7968,50.75,4
4504,50.75,4
6851,50.75,4
4467,50.8,3
4468,50.8,2
5567,50.8,5
5605,50.8,5
4238,50.8,5
9774,51.0,3
1774,51.0,4
1775,51.0,1
7946,51.0,3
149,51.0,3
131,51.0,5
5272,51.0,1
5273,51.0,2
2210,51.0,1
2211,51.0,3
8033,51.0,3
3041,51.0,3
9936,51.0,1
9937,51.0,2
12154,51.0,3
6757,51.0,3
3468,51.0,2
3469,51.0,1
12002,51.0,2
12003,51.0,3
9007,51.0,3
543,51.0,3
6627,51.0,3
12130,51.0,4
180,51.0,4
9568,51.0,1
9569,51.0,2
2532,51.0,1
2533,51.0,2
10379,51.0,3
10553,51.2,2
10554,51.2,3
5781,51.2,5
1602,51.2,5
919,51.25,4
6473,51.25,1
6474,51.25,3
3421,51.25,4
4170,51.25,2
4171,51.25,2
630,51.25,4
12135,51.25,4
4328,51.25,4
7967,51.25,4
1666,51.25,4
6826,51.333333333333336,2
6827,51.333333333333336,1
8667,51.333333333333336,2
8668,51.333333333333336,1
8657,51.333333333333336,3
5724,51.333333333333336,2
5725,51.333333333333336,1
3447,51.333333333333336,3
12133,51.333333333333336,1
12134,51.333333333333336,2
4116,51.333333333333336,3
4361,51.333333333333336,3
4707,51.333333333333336,1
4708,51.333333333333336,2
1048,51.333333333333336,3
6450,51.333333333333336,3
12136,51.333333333333336,2
12137,51.333333333333336,1
4358,51.333333333333336,2
4359,51.333333333333336,1
12138,51.333333333333336,1
12139,51.333333333333336,2
4596,51.333333333333336,3
9009,51.333333333333336,3
10377,51.333333333333336,2
10378,51.333333333333336,1
953,51.333333333333336,3
3475,51.333333333333336,3
6760,51.333333333333336,3
7041,51.333333333333336,3
4487,51.333333333333336,3
28,51.333333333333336,3
10552,51.4,5
5685,51.4,3
5686,51.4,2
4618,51.4,4
4619,51.4,1
10566,51.5,4
7977,51.5,1
7978,51.5,3
5682,51.5,4
1490,51.5,4
1556,51.5,3
1557,51.5,1
8036,51.5,3
8037,51.5,1
5740,51.5,4
2493,51.5,4
7976,51.5,4
11257,51.5,1
11258,51.5,3
4496,51.6,4
4497,51.6,1
8629,51.6,4
8630,51.6,1
3054,51.6,5
7947,51.666666666666664,1
7948,51.666666666666664,2
6852,51.666666666666664,1
6853,51.666666666666664,2
856,51.666666666666664,2
857,51.666666666666664,1
1568,51.666666666666664,3
10780,51.666666666666664,1
10781,51.666666666666664,2
1761,51.666666666666664,3
933,51.666666666666664,3
4382,51.666666666666664,3
7944,51.666666666666664,1
7945,51.666666666666664,2
5695,51.666666666666664,1
5696,51.666666666666664,2
3175,51.666666666666664,3
3142,51.666666666666664,1
3143,51.666666666666664,2
5356,51.666666666666664,3
4351,51.666666666666664,3
8973,51.75,4
7975,51.75,4
1446,51.75,1
1447,51.75,3
3575,51.75,4
5746,51.75,4
9010,51.75,4
8035,51.75,4
3183,51.75,4
524,51.75,4
5262,51.75,4
78,51.75,3
79,51.75,1
1007,51.8,5
145,51.8,5
2492,51.8,5
5683,51.8,4
5684,51.8,1
4286,51.8,4
4287,51.8,1
4365,51.8,1
4366,51.8,4
2249,52.0,3
3382,52.0,2
3383,52.0,1
1528,52.0,3
1529,52.0,1
1781,52.0,3
1782,52.0,2
3193,52.0,3
5376,52.0,2
5377,52.0,3
5534,52.0,3
9939,52.0,3
1690,52.0,4
7777,52.0,2
7778,52.0,1
3160,52.0,3
173,52.0,5
7973,52.0,1
7974,52.0,4
5743,52.0,5
12131,52.0,3
12132,52.0,1
1628,52.0,3
1629,52.0,1
1597,52.0,5
2540,52.0,5
6832,52.0,3
2383,52.0,4
1074,52.0,3
5883,52.0,1
5884,52.0,3
2252,52.0,3
913,52.0,5
308,52.0,4
4616,52.2,4
4617,52.2,1
5742,52.2,5
7949,52.25,4
6839,52.25,2
6840,52.25,2
6847,52.25,3
6848,52.25,1
7969,52.25,2
7970,52.25,2
3474,52.25,4
5359,52.333333333333336,1
5360,52.333333333333336,2
600,52.333333333333336,3
4443,52.333333333333336,3
5744,52.333333333333336,1
5745,52.333333333333336,2
952,52.333333333333336,3
9744,52.333333333333336,2
9745,52.333333333333336,1
7775,52.333333333333336,2
7776,52.333333333333336,1
7779,52.333333333333336,2
7780,52.333333333333336,1
3518,52.333333333333336,3
9766,52.333333333333336,2
9767,52.333333333333336,1
5597,52.4,5
2369,52.4,2
2370,52.4,3
6828,52.4,3
6829,52.4,2
4483,52.4,4
4484,52.4,1
8974,52.5,2
8975,52.5,2
4288,52.5,1
4289,52.5,3
12057,52.5,4
10775,52.5,2
10776,52.5,2
1575,52.5,4
3393,52.5,4
5892,52.5,2
5893,52.5,2
3161,52.5,4
3148,52.5,2
3149,52.5,2
871,52.5,4
2368,52.5,4
1737,52.6,2
1738,52.6,3
4345,52.6,4
4346,52.6,1
1563,52.6,5
3144,52.6,2
3145,52.6,3
5498,52.6,1
5499,52.6,4
5780,52.666666666666664,3
5358,52.666666666666664,3
4640,52.666666666666664,3
75,52.666666666666664,2
76,52.666666666666664,1
1694,52.666666666666664,1
1695,52.666666666666664,2
3444,52.666666666666664,3
1594,52.666666666666664,3
5531,52.666666666666664,3
3524,52.666666666666664,3
11832,52.666666666666664,1
11833,52.666666666666664,2
11835,52.666666666666664,3
4642,52.666666666666664,3
3184,52.666666666666664,3
8846,52.666666666666664,1
8847,52.666666666666664,2
10769,52.666666666666664,1
10770,52.666666666666664,2
1092,52.666666666666664,3
3209,52.666666666666664,3
3331,52.666666666666664,1
3332,52.666666666666664,2
2208,52.666666666666664,2
2209,52.666666666666664,1
6833,52.75,3
6834,52.75,1
4348,52.75,4
1488,52.75,3
1489,52.75,1
5689,52.75,3
5690,52.75,1
3039,52.75,4
3230,52.75,3
3231,52.75,1
11222,52.75,2
11223,52.75,2
4639,52.75,4
9857,52.75,4
11216,52.75,3
11217,52.75,1
9731,52.75,4
11202,52.75,2
11203,52.75,2
1603,52.75,4
2415,52.75,4
1414,52.8,4
1415,52.8,1
5570,52.8,5
7950,52.8,4
7951,52.8,1
330,52.8,5
1653,53.0,1
1654,53.0,2
9644,53.0,3
3025,53.0,4
3026,53.0,1
11721,53.0,3
11233,53.0,4
10530,53.0,3
9738,53.0,3
11237,53.0,3
7005,53.0,2
7006,53.0,1
4576,53.0,3
6459,53.0,2
6460,53.0,1
3394,53.0,5
9746,53.0,1
9747,53.0,2
2436,53.0,3
1753,53.0,4
5720,53.0,4
6843,53.0,2
6844,53.0,1
10782,53.0,4
3055,53.0,3
5571,53.0,5
11608,53.0,1
11609,53.0,2
7879,53.0,2
7880,53.0,1
6894,53.0,3
5625,53.0,2
5626,53.0,2
2385,53.0,4
152,53.0,3
972,53.0,3
5858,53.0,1
5859,53.0,2
3258,53.0,3
9847,53.0,1
9848,53.0,3
10526,53.0,2
10527,53.0,1
10528,53.0,1
10529,53.0,3
5500,53.0,3
10689,53.0,1
10690,53.0,2
2409,53.0,3
2410,53.0,2
9613,53.0,3
9614,53.0,1
9750,53.0,3
9751,53.0,2
3126,53.0,3
3127,53.0,1
9941,53.2,4
9942,53.2,1
6718,53.25,1
6719,53.25,3
6701,53.25,2
6702,53.25,2
4634,53.25,3
4635,53.25,1
9739,53.25,4
11621,53.25,2
11622,53.25,2
3508,53.25,4
6705,53.25,2
6706,53.25,2
11388,53.25,1
11389,53.25,3
9839,53.25,2
9840,53.25,2
125,53.25,2
126,53.25,2
3412,53.333333333333336,3
7626,53.333333333333336,1
7627,53.333333333333336,2
617,53.333333333333336,2
618,53.333333333333336,1
5267,53.333333333333336,3
5855,53.333333333333336,2
5856,53.333333333333336,1
277,53.333333333333336,3
486,53.333333333333336,2
487,53.333333333333336,1
11722,53.333333333333336,3
7009,53.333333333333336,2
7010,53.333333333333336,1
9855,53.333333333333336,1
9856,53.333333333333336,2
893,53.333333333333336,3
11390,53.333333333333336,1
11391,53.333333333333336,2
970,53.333333333333336,2
971,53.333333333333336,1
11112,53.333333333333336,2
11113,53.333333333333336,1
7965,53.333333333333336,2
7966,53.333333333333336,1
11839,53.333333333333336,3
11610,53.333333333333336,2
11611,53.333333333333336,1
1093,53.333333333333336,3
11830,53.333333333333336,2
11831,53.333333333333336,1
295,53.333333333333336,3
10531,53.333333333333336,1
10532,53.333333333333336,2
541,53.333333333333336,2
542,53.333333333333336,1
11234,53.333333333333336,2
11235,53.333333333333336,1
9722,53.333333333333336,3
3146,53.333333333333336,1
3147,53.333333333333336,2
7018,53.333333333333336,1
7019,53.333333333333336,2
3504,53.333333333333336,2
3505,53.333333333333336,1
8776,53.333333333333336,1
8777,53.333333333333336,2
2251,53.333333333333336,3
6720,53.4,1
6721,53.4,4
5480,53.4,5
4217,53.4,3
4218,53.4,2
2206,53.4,4
2207,53.4,1
5526,53.4,5
9860,53.4,2
9861,53.4,3
146,53.4,5
5627,53.5,1
5628,53.5,3
5260,53.5,3
5261,53.5,1
3194,53.5,4
5799,53.5,4
10773,53.5,3
10774,53.5,1
11204,53.5,1
11205,53.5,3
9858,53.5,2
9859,53.5,2
5479,53.5,4
9841,53.5,2
9842,53.5,2
11119,53.5,2
11120,53.5,2
3232,53.5,3
3233,53.5,1
5481,53.5,2
5482,53.5,2
585,53.5,4
11386,53.5,2
11387,53.5,2
11614,53.5,4
9730,53.5,4
5862,53.5,4
3307,53.5,4
4285,53.5,4
595,53.6,5
11218,53.6,5
818,53.6,5
1566,53.6,4
1567,53.6,1
9743,53.6,5
10533,53.6,5
9748,53.6,2
9749,53.6,3
2355,53.666666666666664,1
2356,53.666666666666664,2
848,53.666666666666664,2
849,53.666666666666664,1
7624,53.666666666666664,1
7625,53.666666666666664,2
7618,53.666666666666664,1
7619,53.666666666666664,2
8665,53.666666666666664,2
8666,53.666666666666664,1
4347,53.666666666666664,3
328,53.666666666666664,3
4595,53.666666666666664,3
4275,53.666666666666664,1
4276,53.666666666666664,2
5719,53.666666666666664,3
6703,53.666666666666664,1
6704,53.666666666666664,2
6612,53.666666666666664,3
1475,53.666666666666664,3
5755,53.666666666666664,3
6955,53.666666666666664,3
11619,53.666666666666664,1
11620,53.666666666666664,2
1576,53.666666666666664,3
3176,53.666666666666664,3
11396,53.666666666666664,3
897,53.666666666666664,3
11837,53.666666666666664,1
11838,53.666666666666664,2
3050,53.666666666666664,2
3051,53.666666666666664,1
4643,53.666666666666664,3
11612,53.666666666666664,2
11613,53.666666666666664,1
6895,53.666666666666664,1
6896,53.666666666666664,2
4315,53.666666666666664,2
4316,53.666666666666664,1
4375,53.666666666666664,3
4632,53.666666666666664,2
4633,53.666666666666664,1
6592,53.666666666666664,1
6593,53.666666666666664,2
9742,53.666666666666664,3
8844,53.666666666666664,1
8845,53.666666666666664,2
10691,53.666666666666664,3
9887,53.666666666666664,3
9853,53.75,1
9854,53.75,3
6707,53.75,2
6708,53.75,2
4636,53.75,3
4637,53.75,1
9895,53.75,2
9896,53.75,2
11741,53.75,1
11742,53.75,3
11207,53.75,1
11208,53.75,3
10687,53.75,4
11841,53.75,4
10399,53.75,1
10400,53.75,3
10684,53.75,1
10685,53.75,3
551,53.75,3
552,53.75,1
9725,53.75,4
1591,53.75,4
7007,53.75,2
7008,53.75,2
7813,53.8,5
6956,53.8,5
2314,53.8,5
4327,53.8,5
7963,53.8,3
7964,53.8,2
10386,53.8,2
10387,53.8,3
1027,53.8,1
1028,53.8,4
841,54.0,4
3249,54.0,2
3250,54.0,1
9862,54.0,5
4663,54.0,4
1443,54.0,3
1444,54.0,1
3419,54.0,4
5772,54.0,3
5478,54.0,5
3487,54.0,3
1505,54.0,2
1506,54.0,1
1645,54.0,3
1646,54.0,1
3570,54.0,4
3571,54.0,1
1445,54.0,5
325,54.0,5
169,54.0,1
170,54.0,2
4175,54.0,3
4176,54.0,2
10771,54.0,2
10772,54.0,2
7835,54.0,4
11724,54.0,5
9718,54.0,1
9719,54.0,4
11117,54.0,2
11118,54.0,2
4485,54.0,3
2427,54.0,3
2499,54.0,4
4542,54.0,5
6795,54.0,1
6796,54.0,3
9849,54.0,1
9850,54.0,4
9843,54.0,2
9844,54.0,2
11395,54.0,4
10688,54.0,4
11392,54.0,1
11393,54.0,2
5477,54.0,4
6710,54.0,1
6711,54.0,2
10384,54.0,2
10385,54.0,3
5713,54.0,3
925,54.0,3
6753,54.0,3
7773,54.0,3
7774,54.0,2
11227,54.0,2
11228,54.0,1
1776,54.0,2
1777,54.0,2
10534,54.0,3
8778,54.0,3
8779,54.0,1
1062,54.0,3
4305,54.0,3
10524,54.0,1
10525,54.0,2
2413,54.0,4
3275,54.2,4
3276,54.2,1
11229,54.2,1
11230,54.2,4
2221,54.2,1
2222,54.2,4
3576,54.2,5
6466,54.2,5
23,54.25,4
9592,54.25,2
9593,54.25,2
6454,54.25,3
6455,54.25,1
3299,54.25,3
3300,54.25,1
7004,54.25,4
6712,54.25,1
6713,54.25,3
6709,54.25,4
7610,54.25,3
7611,54.25,1
3384,54.25,3
3385,54.25,1
29,54.25,4
9622,54.25,2
9623,54.25,2
3282,54.25,3
3283,54.25,1
11231,54.25,2
11232,54.25,2
4714,54.25,2
4715,54.25,2
9588,54.25,2
9589,54.25,2
9642,54.333333333333336,2
9643,54.333333333333336,1
5375,54.333333333333336,3
2562,54.333333333333336,3
7814,54.333333333333336,3
870,54.333333333333336,3
5509,54.333333333333336,2
5510,54.333333333333336,1
6461,54.333333333333336,3
11236,54.333333333333336,3
9578,54.333333333333336,3
321,54.333333333333336,3
6540,54.333333333333336,1
6541,54.333333333333336,2
3092,54.333333333333336,2
3093,54.333333333333336,1
11114,54.333333333333336,3
10413,54.333333333333336,1
10414,54.333333333333336,2
11840,54.333333333333336,3
1515,54.333333333333336,3
11382,54.333333333333336,2
11383,54.333333333333336,1
6845,54.333333333333336,2
6846,54.333333333333336,1
9615,54.333333333333336,1
9616,54.333333333333336,2
10415,54.333333333333336,2
10416,54.333333333333336,1
5759,54.333333333333336,3
11834,54.333333333333336,3
11115,54.333333333333336,2
11116,54.333333333333336,1
11725,54.333333333333336,2
11726,54.333333333333336,1
11739,54.333333333333336,1
11740,54.333333333333336,2
9734,54.333333333333336,1
9735,54.333333333333336,2
